,LDA_Topic_0,LDA_Topic_1,LDA_Topic_2,LDA_Topic_3,LDA_Topic_4,LDA_Topic_5,LDA_Topic_6,LDA_Topic_7,LDA_Topic_8,LDA_Topic_9,LDA_Topic_10,LDA_Topic_11,LDA_Topic_12,LDA_Topic_13,LDA_Topic_14,LDA_Topic_15,LDA_Topic_16,LDA_Topic_17,LDA_Topic_18,LDA_Topic_19,LDA_Topic_20,LDA_Topic_21,LDA_Topic_22,LDA_Topic_23,LDA_Topic_24,LDA_Topic_25,LDA_Topic_26
교통,0.00019782547,2.8115767e-06,6.521859e-06,1.50942e-05,2.0413661e-05,1.03888015e-05,0.00012838063,0.00096161856,0.0008566938,6.405981e-06,7.517305e-06,1.2044463e-05,2.1994309e-05,4.988792e-06,8.171358e-06,9.467446e-06,3.8167414e-06,4.330168e-06,7.020979e-06,1.0806197e-05,3.4120328e-06,4.079369e-05,0.00017427866,6.845593e-05,7.080111e-05,5.1079372e-05,3.987827e-05
구매,0.00018883472,0.00014815626,1.2271343e-05,0.00038682818,3.3566608e-05,2.4810215e-05,1.200591e-05,0.0009968296,8.296433e-06,0.00012431259,0.00035702783,0.0070027844,1.2372509e-05,8.061359e-06,9.233478e-06,1.19323695e-05,0.0001501908,0.0013456634,0.0033854216,3.5152003e-05,3.5764954e-06,0.000645159,1.2538657e-05,1.219345e-05,0.00022761754,0.00024044185,4.405002e-05
국외,7.063675e-06,2.7658434e-06,6.4075675e-06,6.9254706e-06,1.9668238e-05,1.1298321e-05,6.9631387e-06,8.292237e-05,0.00050794677,0.00021814287,7.46941e-06,1.3582324e-05,9.358533e-06,0.00078428315,7.838733e-06,9.163672e-06,0.000102320024,4.087469e-06,6.154109e-06,1.0949262e-05,4.1888316e-06,8.08509e-05,8.701457e-06,9.930007e-06,4.8806032e-06,2.525131e-06,3.925971e-05
내국인,4.1516337e-06,3.1583143e-06,6.91892e-06,6.5946106e-06,1.998542e-05,1.0464189e-05,6.7301044e-06,5.06237e-06,6.3176353e-06,6.534986e-06,8.028187e-06,1.1892897e-05,1.1563872e-05,6.258776e-06,7.782928e-06,9.403164e-06,3.888836e-06,4.4986386e-06,6.348391e-06,3.0847954e-05,3.7853383e-06,0.0012124645,7.732409e-06,1.0978644e-05,4.9704886e-06,2.9492307e-06,4.0543295e-05
마이,1.4600464e-05,2.793398e-06,8.84807e-06,0.0006338676,1.9420266e-05,0.0028108172,0.00013041189,1.6736993e-05,1.4874995e-05,0.0001413751,7.989852e-06,0.0005086557,0.0012340674,5.1683037e-06,8.774921e-06,1.0026797e-05,7.3366086e-06,0.00039814966,0.00095283496,1.0809093e-05,3.2997573e-06,0.000105658626,7.4002396e-06,1.1289686e-05,5.6576705e-06,2.9171242e-06,3.9365717e-05
무리,0.00018141625,3.096268e-06,6.584218e-06,8.0684285e-06,1.9012734e-05,1.811876e-05,6.1081982e-06,5.1308116e-06,0.0018035428,6.377101e-06,1.3977695e-05,0.00029698355,0.00024013834,5.1648476e-06,8.131751e-06,9.642312e-06,6.3430307e-06,4.0396762e-06,6.3010075e-06,1.1598592e-05,8.747158e-05,0.00024703634,8.524152e-06,1.1827349e-05,0.00016332914,1.320341e-05,3.8162492e-05
배려,3.8574008e-06,2.7788747e-06,1.30830795e-05,6.4190376e-06,2.0081323e-05,1.1234571e-05,6.0725797e-06,4.522986e-06,6.505628e-06,7.573031e-06,7.76988e-06,1.0996588e-05,1.780134e-05,4.960251e-06,7.672171e-06,9.304703e-06,1.0546203e-05,3.7113373e-06,6.337222e-06,1.1530257e-05,0.00054056925,0.00050888007,8.299739e-06,7.497656e-05,0.00015440633,2.7302992e-06,4.049992e-05
배송,5.779041e-06,0.00014643982,6.947034e-06,9.318766e-06,2.8700348e-05,1.3607609e-05,5.8602304e-06,0.00014740172,0.00031903075,7.630528e-06,7.4993677e-06,1.5132279e-05,9.966032e-06,7.239899e-06,0.0041306815,1.1016977e-05,4.920625e-06,0.00013390489,8.462291e-06,1.158146e-05,5.711166e-06,1.2358168e-05,1.0069246e-05,1.2242378e-05,5.2980963e-06,3.8702406e-06,3.9042563e-05
병원,3.8665958e-06,2.5532834e-06,6.6287867e-06,8.957989e-06,1.9255818e-05,1.0384299e-05,5.6864665e-06,0.0015064575,6.350905e-06,6.1014953e-06,8.002208e-06,1.1537746e-05,2.0740581e-05,6.593292e-06,8.108527e-06,9.956902e-06,3.9117213e-06,1.438596e-05,6.9054295e-06,0.00036624682,3.2528312e-06,0.00040644602,7.7695e-06,1.0589135e-05,8.962003e-06,1.5548774e-05,3.855456e-05
보험,5.6821882e-05,0.0026820505,6.862852e-06,6.689101e-06,2.0635625e-05,1.0969532e-05,6.5186823e-06,6.1021105e-06,6.3831903e-06,7.697054e-06,1.7788147e-05,1.2689051e-05,1.8538432e-05,5.3106514e-06,1.04759665e-05,1.0360355e-05,4.6797613e-06,7.211183e-05,7.687291e-06,1.1029624e-05,3.8922594e-06,0.00024633086,1.2561592e-05,1.143999e-05,1.3016279e-05,0.00015939337,3.8486138e-05
부동산,7.888179e-06,5.316038e-06,7.631487e-06,8.150313e-06,3.1521515e-05,1.3507356e-05,0.00017230093,0.00028285818,6.473615e-06,5.340974e-05,8.616461e-06,1.2786678e-05,1.0419135e-05,0.0036341147,8.330571e-06,9.466627e-06,1.689199e-05,1.0822224e-05,6.1488035e-06,6.1628256e-05,3.910631e-06,0.0011601784,8.382038e-06,1.0580647e-05,0.0002791846,2.63669e-05,4.1641302e-05
불가능,0.00065462216,0.0010875871,6.6044395e-06,8.870944e-06,2.2692868e-05,1.9303212e-05,0.00019490822,3.2000673e-05,7.053742e-06,1.0653499e-05,9.693264e-06,1.3070653e-05,1.845692e-05,0.00010723653,8.301382e-06,0.0003714184,0.00043346986,4.0526982e-05,9.3358085e-06,1.2460106e-05,3.8476333e-06,0.00021949259,9.2431865e-06,1.7405468e-05,1.3067856e-05,3.8123726e-05,4.7217512e-05
불법,5.4275583e-06,9.527115e-06,6.6459083e-06,6.4435903e-06,2.1226431e-05,1.0922517e-05,0.00019315594,0.00024039585,0.00035146115,1.7169074e-05,7.921165e-06,1.1847699e-05,1.2211167e-05,5.616709e-06,8.889584e-06,9.531312e-06,4.155957e-06,6.1011483e-06,6.3634125e-06,1.1474637e-05,4.4222684e-06,0.0010625464,0.00045078227,0.00039240796,1.726723e-05,4.0341765e-06,4.197668e-05
상거래,4.100541e-06,2.5519055e-06,6.3833572e-06,0.00019703837,1.8909363e-05,1.0302606e-05,5.7727584e-06,0.00086573197,6.4868445e-06,7.760466e-06,7.643846e-06,1.1234269e-05,9.403728e-06,4.915607e-06,8.057114e-06,9.805351e-06,1.0960802e-05,5.8364844e-06,1.1531343e-05,1.1053836e-05,3.1847326e-06,0.00022042803,7.2581815e-06,0.00012519638,5.150664e-06,5.0801214e-06,3.852736e-05
소득,3.9826577e-06,1.4033525e-05,7.2307193e-06,6.813692e-06,1.9437879e-05,1.2622234e-05,0.00017532853,4.7501926e-06,0.00015105879,0.00084881653,0.00044374447,1.1493091e-05,1.2841729e-05,0.00015344343,1.0937729e-05,1.3634341e-05,3.829071e-06,5.625985e-06,6.5937606e-06,1.3768853e-05,8.073868e-06,0.00026017014,9.341213e-06,1.0388828e-05,5.471028e-06,2.7153667e-06,0.026030404
수여,4.2145557e-06,2.738605e-06,6.5079344e-06,7.074128e-06,1.9050813e-05,1.0011267e-05,5.719945e-06,4.5873744e-06,6.0079333e-06,6.053185e-06,7.567735e-06,0.0012480746,1.125725e-05,6.8065137e-06,7.616791e-06,9.176821e-06,0.00021575027,3.901784e-06,7.224386e-06,1.1082609e-05,3.3095373e-06,0.0001682967,0.0022014712,9.822823e-06,5.4291877e-06,5.069879e-06,5.4006494e-05
순위,4.74132e-06,0.000374017,0.0053672194,7.3068604e-06,2.4796169e-05,1.3385158e-05,5.872518e-06,7.303673e-06,1.0682417e-05,7.165189e-06,7.653375e-06,1.3043729e-05,1.6492706e-05,5.2915602e-06,1.0935884e-05,1.33152525e-05,4.1374365e-06,0.00019249652,0.0008331884,1.1209371e-05,9.6219286e-05,0.00013203823,1.8946299e-05,2.2864931e-05,9.4425755e-05,4.6484024e-06,3.868787e-05
실행,0.00019357855,0.0005943685,9.605032e-05,0.000465505,2.6461512e-05,1.6294667e-05,7.6254387e-06,5.1560837e-06,8.976493e-06,0.00033187034,8.93972e-05,0.00070311676,1.9850391e-05,9.617812e-06,7.940449e-06,0.0040517743,5.739598e-06,0.0006742759,0.00015502764,1.1702918e-05,8.32118e-06,0.0006901068,0.00019571748,0.0011086769,2.0707925e-05,3.8163e-05,3.920771e-05
완전,0.00010266123,0.00040070672,1.1357516e-05,7.6880366e-05,5.1335533e-05,1.2612495e-05,5.9691542e-06,0.0011788831,8.418103e-06,7.2319626e-06,8.420473e-06,1.14072855e-05,1.5570235e-05,5.7039615e-06,7.878175e-06,1.158617e-05,3.6854476e-06,0.0002789638,1.9218623e-05,1.3362391e-05,3.623145e-06,0.000107483465,7.966391e-06,1.3161257e-05,6.0983125e-06,0.0001704485,3.9587656e-05
외부,0.00010218839,0.00029653782,0.0025058587,0.0002809733,2.131833e-05,3.7762537e-05,0.00015312023,0.0013148785,1.0887561e-05,0.00018325046,9.055276e-06,0.00053074234,2.301864e-05,1.386334e-05,9.312104e-06,1.115728e-05,8.930343e-05,0.00042283587,0.0002794763,0.00081591966,0.00026100222,0.00026198218,2.6904465e-05,0.0007594324,0.00035188856,0.00063180435,4.3151515e-05
원격,0.00031028545,5.9147283e-06,7.332138e-06,5.83307e-05,2.6749394e-05,1.4580698e-05,0.00030630687,5.8931237e-06,0.00054082996,6.668664e-06,7.3886804e-06,1.1165136e-05,1.1311782e-05,0.0005769426,7.936831e-06,9.146408e-06,7.4620846e-05,4.3667314e-06,8.994227e-06,1.1785571e-05,0.00031887184,0.00101067,9.117746e-06,1.1533216e-05,6.873984e-06,2.6994818e-05,4.2914195e-05
원인,4.3159766e-06,0.0004686235,6.457372e-06,7.0370656e-06,0.0005665885,1.25802635e-05,6.3936363e-06,4.6392443e-06,6.3797174e-06,0.00023508802,7.666964e-06,0.00030916312,1.070331e-05,5.569595e-06,8.010998e-06,1.0436403e-05,4.7030826e-06,3.8450078e-05,9.370926e-06,1.1203926e-05,3.3546937e-06,0.0005810751,8.178517e-06,1.4177625e-05,5.096986e-05,0.00017728079,3.929018e-05
월간,0.00050303334,0.00012273357,7.4656687e-06,8.809602e-06,2.002672e-05,1.0943789e-05,5.890519e-06,0.00037235097,7.994897e-06,0.0001295642,7.869437e-06,1.5382277e-05,2.4511959e-05,2.6482912e-05,9.630375e-06,9.86548e-06,5.9525437e-06,0.00020882324,7.183736e-06,1.161289e-05,1.0480834e-05,0.00012984309,9.909231e-06,1.8506416e-05,6.3470484e-06,0.00094907975,3.9758324e-05
의사,6.2272884e-05,0.001007279,1.7545808e-05,6.411746e-05,3.7537455e-05,1.7896453e-05,1.7234519e-05,1.1454998e-05,0.0005628368,0.0003377239,0.00036718088,0.000810641,2.8344082e-05,0.0007468434,8.654908e-06,1.1140172e-05,0.00029366039,0.00043734227,0.0006094635,1.8093353e-05,2.2146278e-05,0.00084869843,1.1394328e-05,0.000842705,0.00012262128,9.1803595e-06,4.359774e-05
이동,0.00025843878,0.00021089574,9.132669e-06,0.00040516572,2.923631e-05,1.378382e-05,0.00030674908,5.5961145e-06,0.0013185417,6.589334e-05,7.794555e-06,0.00061424467,2.1216274e-05,6.0834277e-06,9.990606e-06,1.1190443e-05,6.191142e-06,0.00022707091,0.0005953997,1.5661253e-05,4.722714e-06,1.4315937e-05,9.383459e-06,0.000104024126,7.389826e-05,0.00025323514,0.004895147
인증,4.686236e-06,7.013449e-05,1.0495921e-05,1.8672992e-05,2.1295082e-05,1.2129816e-05,0.0003974294,5.752637e-06,3.6828587e-05,7.5968114e-06,0.00025179362,1.3757357e-05,0.00026501794,0.0041941525,1.4823626e-05,9.4153065e-06,5.5659388e-05,2.302132e-05,7.647613e-06,1.1948636e-05,4.2408947e-06,0.00025465473,8.525393e-06,1.0306228e-05,2.9814642e-05,1.4055385e-05,5.2374377e-05
자동차,0.00014370987,0.0015127844,1.3761403e-05,1.8272978e-05,2.2243206e-05,1.8921586e-05,7.777434e-06,5.0927256e-06,9.088487e-06,8.898684e-06,2.6155718e-05,2.4758912e-05,1.7010168e-05,0.0014434899,1.2893729e-05,1.1040903e-05,4.4113192e-05,1.1673023e-05,1.070596e-05,1.2837192e-05,0.0023107037,0.0006962834,8.357002e-06,2.8573657e-05,2.5305259e-05,2.6277137e-05,0.0047732964
장악,0.0004104524,2.9177518e-06,6.482967e-06,8.2684755e-06,2.051154e-05,1.0579393e-05,6.4343567e-06,8.55371e-06,6.2360887e-06,1.3664476e-05,8.309539e-06,1.2159918e-05,9.912188e-06,5.0693693e-06,7.839958e-06,9.148186e-06,3.8887e-06,0.00044879058,6.747635e-06,1.1456352e-05,4.3081372e-06,0.0007370169,7.916206e-06,1.0623216e-05,1.1122273e-05,2.4895066e-06,4.7014237e-05
절차,0.00017345037,0.0003968723,8.662932e-06,2.0386136e-05,2.0774112e-05,1.1369937e-05,0.00016848468,5.1332268e-06,0.00088906754,3.7589536e-05,7.905214e-06,1.1467257e-05,1.3072582e-05,6.3195234e-06,0.00026177525,9.2586915e-06,0.00037482617,0.00013232342,6.904921e-06,1.1743178e-05,9.1663045e-05,0.0005871094,9.980743e-06,1.1937417e-05,8.3954565e-06,2.1336888e-05,4.090477e-05
정원,4.021245e-06,3.535066e-06,6.769342e-06,0.0008640883,1.8799119e-05,1.02468075e-05,7.026732e-06,4.5950364e-06,1.5020147e-05,0.00035313232,7.5408902e-06,1.33864505e-05,1.1162125e-05,5.183548e-06,7.852839e-06,9.233968e-06,0.00063668325,3.7947207e-06,7.5361486e-06,0.000106527375,0.00010225787,0.0006450719,7.4504023e-06,2.174979e-05,3.2624142e-05,2.4272426e-06,3.9655442e-05
진료,4.0234636e-06,2.595332e-06,6.8857526e-06,2.125358e-05,2.0910322e-05,1.3245505e-05,5.8439623e-06,0.00038446297,0.00019412393,7.710103e-06,8.34854e-06,0.00020359817,1.412553e-05,5.063962e-06,7.969813e-06,9.433094e-06,9.320646e-06,0.00045383818,6.7660767e-06,3.9622497e-05,3.2389516e-06,0.0012325088,9.562863e-06,1.1421997e-05,5.944714e-06,4.7815824e-06,4.0376348e-05
차량,4.156835e-06,8.08915e-05,1.2051517e-05,1.8679475e-05,0.0018009698,1.0655869e-05,6.3556004e-06,6.571234e-06,0.0003476802,6.3272e-06,1.0769003e-05,0.000107045955,2.2540675e-05,8.2596714e-05,8.152041e-06,9.466704e-06,3.8431904e-06,0.00047594268,7.2364164e-06,0.0029403197,4.2993443e-06,2.325784e-05,9.4187e-06,1.1252651e-05,0.00068411086,5.05852e-06,0.0020895284
책임,0.00033752137,0.00033156498,8.982405e-06,8.969303e-05,2.1637126e-05,1.2126058e-05,0.0004219883,5.0612875e-06,0.00064474123,0.00010611355,0.00057811546,1.303395e-05,2.425129e-05,0.0002649247,0.0010941277,1.9449653e-05,0.0008215674,1.442979e-05,8.076465e-06,2.1999693e-05,0.00016528588,0.0011190586,0.00017242612,1.7077971e-05,0.00015824381,5.4284614e-05,0.0011887696
첨단,0.00011290781,0.00010340672,1.574293e-05,0.0007896095,2.9008612e-05,0.0009360569,0.0014395239,5.7170887e-06,8.75821e-06,0.00023413122,2.5666524e-05,0.0022426164,6.1969855e-05,0.00019424157,9.753117e-06,1.0393748e-05,0.0007124209,0.00062302634,1.798116e-05,0.00046964237,0.0003542281,0.0027390383,2.864342e-05,2.3020546e-05,8.070996e-05,0.00067469175,5.336244e-05
초개인화,3.8663457e-06,7.477554e-05,6.527219e-06,7.5369817e-06,1.8983941e-05,1.1752904e-05,6.0781567e-06,4.6165765e-06,6.3229886e-06,7.4443797e-06,7.3017663e-06,1.2463356e-05,9.4921115e-06,5.2492132e-06,0.00088526297,9.538128e-06,0.000104344035,0.00057207927,0.00036167706,1.1398855e-05,3.5359242e-06,0.00014766688,7.801751e-06,1.0302613e-05,7.313759e-06,4.2769343e-06,3.8283055e-05
초래,3.8739063e-06,0.00023150559,6.4196056e-06,6.7471283e-06,1.8890249e-05,1.2823509e-05,0.0001610278,5.1150737e-06,0.0003343291,0.0001603993,8.566934e-06,1.1506713e-05,1.4776532e-05,5.274929e-06,7.790819e-06,9.178072e-06,0.00022815724,3.923352e-06,6.134858e-06,1.1648537e-05,4.8140814e-06,2.1016256e-05,8.953244e-06,9.713664e-06,3.3968856e-05,2.3623902e-06,0.0018064337
트래픽,5.049972e-06,4.485003e-05,6.4037167e-06,7.888119e-06,1.926739e-05,1.2251434e-05,5.941254e-06,4.625909e-06,6.4785727e-06,6.1581927e-06,8.169886e-06,1.2904528e-05,9.470129e-06,5.5762143e-06,0.0014216466,9.263243e-06,0.00013109132,0.00014775818,6.536467e-06,0.00029014767,3.7574625e-06,0.00030507738,8.406209e-06,0.00094032247,5.247888e-06,3.0424442e-06,3.864233e-05
판매,0.0011101235,6.3237356e-05,1.568306e-05,1.1314467e-05,2.7439079e-05,1.3601195e-05,1.3461069e-05,0.0010185649,0.00033180794,0.0001160556,0.00012945826,0.001558538,0.00039885638,1.9524397e-05,1.0378807e-05,1.2887464e-05,0.000103909675,7.1674505e-05,3.7745158e-05,1.6784168e-05,6.960576e-06,0.00097100384,0.0011257875,0.0026520735,0.0010778768,0.00050057424,4.722398e-05
필자,6.262054e-05,0.00018334326,8.649537e-06,8.594741e-06,2.2376908e-05,1.1237869e-05,0.00015839456,4.628607e-06,9.343438e-06,9.298528e-05,0.004102544,3.0725016e-05,1.060217e-05,5.7891693e-06,9.687258e-06,1.919006e-05,6.4485066e-06,9.078554e-06,9.293353e-06,1.3505898e-05,3.370148e-05,0.00019905166,8.206246e-06,2.2198199e-05,9.720757e-05,2.6681562e-06,3.9386345e-05
학부모들,7.993624e-06,5.7181805e-06,9.053946e-06,7.272609e-06,1.8981413e-05,2.2070548e-05,6.9330613e-06,1.8136438e-05,0.0021163742,7.4629147e-06,0.001058302,1.3953517e-05,0.00050050963,6.9960315e-06,7.783892e-06,1.2737851e-05,0.0007063005,3.8628764e-06,6.9347416e-06,1.3721735e-05,3.912228e-06,5.0637434e-05,0.00022398925,1.3426916e-05,7.349395e-05,0.00014637907,3.947887e-05
학위,4.368886e-06,0.00013622694,7.8779485e-06,8.1070775e-06,2.3652869e-05,1.6858894e-05,8.854782e-06,4.9857003e-06,6.6314906e-06,1.7143977e-05,8.237141e-06,0.0014019958,1.6762215e-05,0.0015285948,9.538037e-06,9.879429e-06,0.0014352177,5.730687e-06,7.796807e-06,0.0008553937,1.07575015e-05,4.4211993e-05,0.00071302557,1.17284535e-05,6.0037655e-06,3.073844e-05,0.00686505
관측,0.0002401901,2.908856e-06,6.264617e-06,6.4502e-06,0.00018421908,1.0633481e-05,5.7243687e-06,0.0002855078,0.0003745195,7.03638e-06,2.048133e-05,0.00032085858,1.0907095e-05,5.439689e-06,7.6500755e-06,1.076926e-05,3.947788e-06,3.8370677e-06,6.1820224e-06,1.1050764e-05,3.3247522e-06,1.2779546e-05,7.658446e-06,0.0005707828,4.7736653e-06,1.3910481e-05,3.7922324e-05
구애,0.00032565344,2.7516971e-06,7.631753e-06,0.00026924274,1.8761613e-05,1.0521658e-05,0.00047893144,4.716579e-06,9.7136595e-05,6.137058e-06,7.5978937e-06,0.0002954501,9.964075e-06,5.173589e-06,7.632924e-06,9.618539e-06,4.4721874e-05,4.6505406e-06,7.180026e-06,1.1267649e-05,3.184267e-06,0.0002086034,1.5905462e-05,1.0719164e-05,4.8243182e-06,5.1825427e-06,4.003149e-05
대다수,6.021683e-06,0.00020457058,6.509485e-06,1.44838605e-05,2.1685995e-05,1.0682755e-05,0.00025376386,0.00016306697,0.00029200283,6.666019e-06,0.000913111,1.3172907e-05,1.3646989e-05,5.5439173e-06,7.897932e-06,9.801238e-06,3.7791067e-06,0.00011503105,6.5866175e-06,1.1577831e-05,9.5931944e-05,6.6839216e-06,8.7762455e-06,0.0006237372,5.662794e-06,0.00016451026,3.8974602e-05
등장인물,4.2090583e-06,2.5442805e-06,6.2427143e-06,7.2609078e-06,1.8456825e-05,1.0217183e-05,5.8357114e-06,4.521349e-06,1.1786223e-05,5.8847136e-06,7.3591364e-06,1.0759902e-05,1.0343297e-05,4.920064e-06,7.69465e-06,9.093184e-06,4.318966e-06,3.5970716e-06,0.0023416975,1.0540962e-05,3.2121836e-06,3.7961713e-06,1.2965296e-05,0.00027163696,4.5862803e-06,1.8643164e-05,3.786404e-05
디바이스,0.00033416488,2.6811813e-06,9.408236e-06,4.4326203e-05,2.0091806e-05,1.1770512e-05,0.0008659427,0.00015116515,0.0005765081,1.90684e-05,8.529783e-06,1.1955925e-05,2.054516e-05,2.3499239e-05,9.108007e-06,1.1727129e-05,0.0002936689,3.722204e-06,7.813344e-06,0.00013749645,1.0238289e-05,4.1909248e-06,1.0917172e-05,0.0006705523,6.721429e-06,0.0009426733,3.8153936e-05
성격,0.0001485483,7.1998297e-06,8.458251e-06,7.937082e-06,1.9209907e-05,1.6339649e-05,0.00016620655,5.8025424e-05,0.00016479573,6.77855e-06,3.7253896e-05,1.1099182e-05,0.000610517,6.0733996e-06,8.347725e-06,0.00031419325,3.9276665e-06,0.00021960292,7.732011e-06,0.00011984702,3.4578877e-06,0.00019568874,8.01401e-06,0.000755692,0.00019772124,0.000517026,3.817233e-05
완성,0.00031818863,0.00014145067,0.00013735572,0.00085159764,2.365692e-05,1.4533937e-05,9.918858e-06,0.0010892437,0.0005768585,4.3725693e-05,1.6193908e-05,0.0017725419,1.6514028e-05,4.270864e-05,9.1280735e-06,0.00043350394,0.0010031877,0.0019875537,0.001271448,1.4935274e-05,0.00023763184,2.0072981e-05,1.03436005e-05,0.00056301744,0.0007335738,0.00024998214,4.3451775e-05
유망,6.7679043e-06,0.00029312234,1.3664375e-05,0.00040901403,4.1437117e-05,1.0713013e-05,0.0012046105,5.330789e-06,1.41970395e-05,7.793666e-06,1.0629255e-05,0.00060824107,1.3395847e-05,0.0010119763,8.753648e-06,9.880544e-06,5.5792534e-06,2.5006173e-05,6.38156e-06,1.1810601e-05,5.077501e-06,5.1917173e-06,9.767072e-06,4.2154534e-05,8.3442055e-06,0.00011549234,4.76943e-05
전시장,5.785311e-06,2.7862377e-06,1.2099147e-05,6.3036696e-06,3.371512e-05,1.0472924e-05,0.00059208885,4.693837e-06,0.0002651711,6.038694e-06,7.783885e-06,1.110929e-05,1.4277432e-05,5.328503e-06,7.616791e-06,9.712053e-06,0.00018785923,3.6111114e-06,6.047264e-06,1.2149177e-05,3.7539846e-06,0.0009648421,8.047541e-06,1.1138785e-05,1.2000435e-05,2.5331153e-06,0.0010595582
증진,0.0004553251,2.6276236e-06,1.4417888e-05,0.00085014146,1.9116089e-05,1.0707462e-05,0.0001643483,9.1815054e-05,0.00019204988,7.606413e-06,7.84467e-06,1.0988668e-05,1.1014704e-05,6.446414e-06,0.00019527304,9.693325e-06,4.38735e-06,9.997648e-05,6.8688837e-06,1.1371776e-05,3.6283684e-06,4.674623e-06,7.928002e-06,0.00036895715,0.00064567797,2.5936558e-06,3.9918792e-05
직전,4.871943e-05,0.00028839882,6.774853e-06,6.4921983e-06,1.9252737e-05,1.037976e-05,0.00052116887,4.7330973e-06,1.8533708e-05,6.934969e-06,8.161394e-06,1.0946575e-05,9.483516e-06,5.985949e-06,8.413575e-06,9.350119e-06,4.090325e-06,3.7918237e-06,6.4540395e-06,1.1366279e-05,9.2483955e-05,4.430116e-06,8.525767e-06,0.00071033277,6.163945e-06,0.00022927241,3.840892e-05
체크,4.4648864e-06,4.1442777e-06,6.488957e-06,7.20008e-06,0.00049960986,1.1687167e-05,0.00024764394,7.240882e-06,6.9734066e-05,0.00016244712,8.686519e-06,1.126591e-05,1.1289768e-05,5.422338e-06,7.7666455e-06,0.001480267,3.813367e-06,0.00040816737,0.0001629997,1.11578465e-05,6.397023e-06,5.0511085e-06,0.00019364938,1.1537268e-05,0.0005894296,2.6125722e-06,3.8149774e-05
추출,0.000545661,0.00039111928,1.0844615e-05,4.4093464e-05,2.0285937e-05,1.1436321e-05,6.8269437e-06,0.00024428932,8.356283e-06,7.633311e-06,8.835268e-06,0.00024796702,0.0030894086,5.993895e-06,9.370919e-06,1.0150542e-05,0.00012364962,0.00071283814,7.4344745e-05,1.2028365e-05,3.953383e-06,8.9218765e-06,0.00010275941,0.00031888732,0.00073504355,0.00014233682,3.8518883e-05
태블릿,0.00014905146,9.050767e-06,7.835044e-06,0.00029458076,2.3562265e-05,1.6280648e-05,0.00018229222,6.9888442e-06,0.001660205,0.0002461639,0.00020624291,1.332777e-05,1.9045998e-05,0.00047261364,7.881505e-06,9.678766e-06,0.0019785953,3.849564e-06,7.571828e-06,1.679773e-05,0.000641852,7.1012173e-06,1.2313524e-05,2.0974016e-05,1.0727846e-05,0.00027028532,4.024557e-05
페이지,0.00029405023,0.0007151651,6.6868934e-06,2.0550862e-05,4.536229e-05,0.0025254546,6.218923e-06,0.00042427733,1.939934e-05,6.3107927e-06,9.597661e-06,1.3083309e-05,1.2796261e-05,4.980209e-06,8.72729e-06,1.1185971e-05,4.3066107e-06,4.3021526e-05,0.00040972725,1.1086629e-05,3.8860007e-06,5.263215e-06,9.900392e-06,0.0006403431,5.839785e-06,4.37977e-06,3.9172115e-05
혁신상,1.6100339e-05,2.6658968e-06,7.862853e-06,1.3983228e-05,1.913118e-05,1.038167e-05,5.679552e-06,4.6061987e-06,6.9123375e-06,6.845522e-06,7.704768e-06,1.4089836e-05,1.0641272e-05,0.0002618416,7.69575e-06,9.885459e-06,6.357937e-05,3.7728973e-06,6.012875e-06,1.0876244e-05,3.5188013e-06,8.137701e-06,7.291867e-06,0.0019248411,4.7130816e-06,0.00037817127,3.803438e-05
활용성,7.178722e-06,2.5241573e-06,6.257306e-06,0.00019434554,1.8828197e-05,1.1768825e-05,5.718455e-06,4.7275416e-06,0.0001546699,0.00014356249,7.5512658e-06,1.1232431e-05,9.586929e-06,4.9542778e-06,7.616791e-06,9.3538165e-06,3.6788542e-06,3.8137425e-06,0.00064811524,1.0886022e-05,9.465913e-05,3.9479723e-06,7.554535e-06,0.00075554126,4.713765e-06,2.312287e-06,3.796897e-05
개인화,2.129508e-05,5.2703904e-06,1.0645411e-05,0.00024923088,2.1317268e-05,1.5158671e-05,6.4143724e-06,0.00023908219,0.001044102,1.4292759e-05,0.0004906008,0.0012936649,5.336317e-05,4.063235e-05,0.0016180895,1.07490505e-05,0.00052567205,2.4951161e-05,4.417825e-05,0.00016550842,4.04125e-05,5.547016e-06,1.241097e-05,0.0005789321,0.00013677728,0.0017882647,3.8901133e-05
경쟁사,0.00034689534,0.00035089225,6.50399e-06,9.2181435e-06,1.949687e-05,1.0746424e-05,5.8194482e-06,0.00023354244,6.017008e-06,6.1677756e-06,8.393663e-06,0.00083779613,1.1456356e-05,5.3694644e-06,8.085489e-06,1.0416687e-05,3.8806966e-06,0.00043173076,7.0765686e-06,1.10261635e-05,3.349234e-06,4.7692442e-06,8.683422e-06,8.3739025e-05,5.1397824e-06,0.0001141688,3.9208895e-05
데이터센터,0.00043695437,3.0413892e-06,6.3376306e-06,1.0014554e-05,0.00021196723,0.0018270239,5.7969282e-06,4.6677633e-06,5.9109952e-06,9.719238e-06,7.908718e-06,1.2052355e-05,1.2594886e-05,6.9894045e-06,8.576159e-06,9.423154e-06,3.6350025e-06,0.00012634741,8.132243e-06,1.192734e-05,3.7998088e-06,6.0895823e-06,7.766208e-06,1.7301869e-05,4.9707314e-06,0.00023169596,3.9254206e-05
